119.928, 129.491, 5.727, 33.300 False
119.643, 129.491, 5.705, 33.350 False
119.359, 129.490, 5.672, 33.400 False
119.076, 129.490, 5.645, 33.450 False
118.796, 129.490, 5.606, 33.500 False
118.517, 129.490, 5.574, 33.550 False
118.239, 129.490, 5.532, 33.600 False
117.964, 129.490, 5.496, 33.650 False
117.691, 129.490, 5.450, 33.700 False
117.420, 129.490, 5.412, 33.750 False
117.151, 129.490, 5.365, 33.800 False
116.884, 129.490, 5.325, 33.850 False
116.620, 129.489, 5.277, 33.900 False
116.357, 129.489, 5.235, 33.950 False
116.097, 129.489, 5.187, 34.000 False
115.840, 129.489, 5.144, 34.050 False
115.584, 129.489, 5.089, 34.100 False
115.332, 129.489, 5.027, 34.150 False
115.083, 129.489, 4.959, 34.200 False
114.837, 129.489, 4.898, 34.250 False
114.595, 129.489, 4.838, 34.300 False
114.355, 129.489, 4.779, 34.350 False
114.118, 129.489, 4.705, 34.400 False
113.886, 129.489, 4.620, 34.450 False
113.658, 129.489, 4.532, 34.500 False
113.435, 129.489, 4.446, 34.550 False
113.215, 129.489, 4.361, 34.600 False
113.000, 129.489, 4.276, 34.650 False
112.789, 129.489, 4.193, 34.700 False
112.583, 129.489, 4.109, 34.750 False
112.380, 129.489, 4.026, 34.800 False
112.182, 129.489, 3.943, 34.850 False
111.987, 129.489, 3.861, 34.900 False
111.797, 129.489, 3.780, 34.950 False
111.611, 129.489, 3.699, 35.000 False
111.428, 129.490, 3.619, 35.050 False
111.250, 129.490, 3.527, 35.100 False
111.078, 129.491, 3.421, 35.150 False
110.910, 129.491, 3.331, 35.200 False
110.746, 129.491, 3.252, 35.250 False
110.586, 129.491, 3.178, 35.300 False
110.429, 129.491, 3.104, 35.350 False
110.277, 129.489, 3.014, 35.400 False
110.130, 129.488, 2.916, 35.450 False
109.987, 129.488, 2.817, 35.500 False
109.850, 129.488, 2.720, 35.550 False
109.717, 129.488, 2.640, 35.600 False
109.587, 129.488, 2.570, 35.650 False
109.461, 129.488, 2.485, 35.700 False
109.340, 129.488, 2.392, 35.750 False
109.223, 129.488, 2.297, 35.800 False
109.112, 129.488, 2.203, 35.850 False
109.005, 129.488, 2.109, 35.900 False
108.903, 129.488, 2.014, 35.950 False
108.805, 129.490, 1.919, 36.000 False
108.712, 129.490, 1.827, 36.050 False
108.624, 129.490, 1.745, 36.100 False
108.539, 129.490, 1.672, 36.150 False
108.456, 129.490, 1.622, 36.200 False
108.377, 129.490, 1.561, 36.250 False
108.301, 129.490, 1.494, 36.300 False
108.229, 129.490, 1.425, 36.350 False
108.160, 129.490, 1.356, 36.400 False
108.094, 129.490, 1.288, 36.450 False
108.032, 129.490, 1.222, 36.500 False
107.973, 129.490, 1.158, 36.550 False
107.917, 129.490, 1.097, 36.600 False
107.864, 129.490, 1.039, 36.650 False
107.814, 129.490, 0.983, 36.700 False
107.766, 129.490, 0.930, 36.750 False
107.721, 129.490, 0.880, 36.800 False
107.679, 129.490, 0.832, 36.850 False
107.638, 129.490, 0.787, 36.900 False
107.600, 129.490, 0.744, 36.950 False
107.564, 129.490, 0.704, 37.000 False
107.530, 129.490, 0.665, 37.050 False
107.498, 129.489, 0.627, 37.100 False
107.468, 129.489, 0.594, 37.150 False
107.439, 129.489, 0.561, 37.200 False
107.412, 129.489, 0.531, 37.250 False
107.386, 129.489, 0.502, 37.300 False
107.362, 129.489, 0.475, 37.350 False
107.339, 129.489, 0.447, 37.400 False
107.317, 129.490, 0.424, 37.450 False
107.297, 129.490, 0.401, 37.500 False
107.277, 129.490, 0.379, 37.550 False
107.259, 129.490, 0.359, 37.600 False
107.242, 129.490, 0.339, 37.650 False
107.225, 129.490, 0.321, 37.700 False
107.210, 129.490, 0.303, 37.750 False
107.195, 129.490, 0.287, 37.800 False
107.181, 129.490, 0.271, 37.850 False
107.168, 129.490, 0.256, 37.900 False
107.156, 129.490, 0.243, 37.950 False
107.144, 129.490, 0.229, 38.000 False
107.133, 129.490, 0.217, 38.050 False
107.122, 129.490, 0.205, 38.100 False
107.112, 129.490, 0.194, 38.150 False
107.103, 129.490, 0.183, 38.200 False
107.094, 129.490, 0.174, 38.250 False
107.086, 129.490, 0.164, 38.300 False
107.078, 129.490, 0.155, 38.350 False
107.070, 129.490, 0.147, 38.400 False
107.063, 129.490, 0.139, 38.450 False
107.056, 129.490, 0.131, 38.500 False
107.050, 129.490, 0.124, 38.550 False
107.044, 129.490, 0.117, 38.600 False
107.038, 129.490, 0.111, 38.650 False
107.033, 129.490, 0.105, 38.700 False
107.028, 129.490, 0.099, 38.750 False
107.023, 129.490, 0.093, 38.800 False
107.018, 129.490, 0.088, 38.850 False
107.014, 129.490, 0.084, 38.900 False
107.010, 129.490, 0.079, 38.950 False
107.006, 129.490, 0.075, 39.000 False
107.003, 129.490, 0.071, 39.050 False
106.999, 129.490, 0.067, 39.100 False
106.997, 129.490, 0.007, 39.150 False
106.995, 129.490, 0.028, 39.200 False
106.993, 129.490, 0.038, 39.250 False
106.991, 129.490, 0.043, 39.300 False
106.989, 129.490, 0.046, 39.350 False
106.987, 129.490, 0.047, 39.400 False
106.984, 129.490, 0.046, 39.450 False
106.982, 129.490, 0.045, 39.500 False
106.980, 129.490, 0.044, 39.550 False
106.978, 129.490, 0.042, 39.600 False
106.976, 129.490, 0.040, 39.650 False
106.974, 129.490, 0.038, 39.700 False
106.972, 129.490, 0.036, 39.750 False
106.970, 129.490, 0.034, 39.800 False
106.968, 129.490, 0.033, 39.850 False
106.967, 129.490, 0.031, 39.900 False
106.965, 129.490, 0.029, 39.950 False
106.964, 129.490, 0.027, 40.000 False
106.963, 129.490, 0.026, 40.050 False
106.961, 129.490, 0.025, 40.100 False
106.960, 129.490, 0.023, 40.150 False
106.959, 129.490, 0.022, 40.200 False
106.959, 129.490, 0.001, 40.250 False
106.959, 129.490, -0.005, 40.300 False
106.959, 129.490, 0.002, 40.350 False
106.959, 129.490, -0.005, 40.400 False
106.959, 129.490, 0.003, 40.450 False
106.959, 129.490, -0.003, 40.500 False
106.959, 129.490, 0.007, 40.550 False
106.959, 129.490, 0.002, 40.600 False
106.959, 129.490, 0.004, 40.650 False
106.958, 129.490, 0.003, 40.700 False
106.958, 129.490, 0.017, 40.750 False
106.957, 129.490, 0.017, 40.800 False
106.955, 129.490, 0.035, 40.850 False
106.953, 129.490, 0.040, 40.900 False
106.949, 129.490, 0.120, 40.950 False
106.940, 129.490, 0.203, 41.000 False
106.926, 129.490, 0.288, 41.050 False
106.911, 129.490, 0.300, 41.100 False
106.894, 129.490, 0.376, 41.150 False
106.873, 129.490, 0.406, 41.200 False
106.852, 129.490, 0.418, 41.250 False
106.831, 129.490, 0.433, 41.300 False
106.806, 129.490, 0.531, 41.350 False
106.777, 129.491, 0.599, 41.400 False
106.747, 129.494, 0.611, 41.450 False
106.714, 129.497, 0.671, 41.500 False
106.677, 129.498, 0.755, 41.550 False
106.639, 129.500, 0.773, 41.600 False
106.597, 129.503, 0.881, 41.650 False
106.551, 129.506, 0.917, 41.700 False
106.502, 129.508, 1.005, 41.750 False
106.450, 129.509, 1.060, 41.800 False
106.397, 129.510, 1.067, 41.850 False
106.343, 129.510, 1.088, 41.900 False
106.288, 129.511, 1.132, 41.950 False
106.229, 129.512, 1.191, 42.000 False
106.167, 129.513, 1.257, 42.050 False
106.102, 129.511, 1.315, 42.100 False
106.035, 129.503, 1.366, 42.150 False
105.965, 129.494, 1.423, 42.200 False
105.891, 129.486, 1.498, 42.250 False
105.815, 129.476, 1.549, 42.300 False
105.735, 129.467, 1.617, 42.350 False
105.653, 129.456, 1.663, 42.400 False
105.568, 129.446, 1.729, 42.450 False
105.480, 129.433, 1.774, 42.500 False
105.390, 129.421, 1.836, 42.550 False
105.298, 129.407, 1.879, 42.600 False
105.202, 129.393, 1.941, 42.650 False
105.105, 129.377, 1.984, 42.700 False
105.004, 129.363, 2.042, 42.750 False
104.902, 129.346, 2.090, 42.800 False
104.796, 129.332, 2.144, 42.850 False
104.689, 129.314, 2.185, 42.900 False
104.579, 129.298, 2.226, 42.950 False
104.469, 129.278, 2.245, 43.000 False
104.357, 129.261, 2.272, 43.050 False
104.245, 129.240, 2.286, 43.100 False
104.132, 129.220, 2.311, 43.150 False
104.018, 129.198, 2.322, 43.200 False
103.903, 129.177, 2.343, 43.250 False
103.788, 129.152, 2.351, 43.300 False
103.672, 129.129, 2.368, 43.350 False
103.557, 129.101, 2.367, 43.400 False
103.441, 129.072, 2.386, 43.450 False
103.326, 129.041, 2.389, 43.500 False
103.209, 129.011, 2.409, 43.550 False
103.093, 128.977, 2.409, 43.600 False
102.976, 128.945, 2.424, 43.650 False
102.859, 128.912, 2.430, 43.700 False
102.741, 128.880, 2.441, 43.750 False
102.624, 128.844, 2.439, 43.800 False
102.507, 128.810, 2.448, 43.850 False
102.390, 128.773, 2.447, 43.900 False
102.272, 128.737, 2.457, 43.950 False
102.157, 128.696, 2.442, 44.000 False
102.044, 128.648, 2.412, 44.050 False
101.936, 128.593, 2.374, 44.100 False
101.830, 128.535, 2.303, 44.150 False
101.726, 128.473, 2.323, 44.200 False
101.620, 128.412, 2.402, 44.250 False
101.508, 128.349, 2.468, 44.300 False
101.391, 128.300, 2.489, 44.350 False
101.275, 128.251, 2.488, 44.400 False
101.161, 128.202, 2.492, 44.450 False
101.047, 128.151, 2.494, 44.500 False
100.933, 128.100, 2.500, 44.550 False
100.820, 128.048, 2.498, 44.600 False
100.706, 127.996, 2.502, 44.650 False
100.594, 127.942, 2.499, 44.700 False
100.481, 127.889, 2.503, 44.750 False
100.369, 127.833, 2.499, 44.800 False
100.257, 127.778, 2.505, 44.850 False
100.146, 127.720, 2.501, 44.900 False
100.034, 127.663, 2.505, 44.950 False
99.925, 127.602, 2.489, 45.000 False
99.822, 127.536, 2.400, 45.050 False
99.728, 127.460, 2.398, 45.100 False
99.631, 127.385, 2.475, 45.150 False
99.536, 127.307, 2.469, 45.200 False
99.440, 127.228, 2.487, 45.250 False
99.348, 127.149, 2.394, 45.300 False
99.258, 127.068, 2.439, 45.350 False
99.169, 126.984, 2.436, 45.400 False
99.079, 126.899, 2.477, 45.450 False
98.992, 126.812, 2.457, 45.500 False
98.904, 126.724, 2.480, 45.550 False
98.820, 126.633, 2.457, 45.600 False
98.735, 126.542, 2.489, 45.650 False
98.646, 126.457, 2.368, 45.700 False
98.567, 126.365, 2.359, 45.750 False
98.491, 126.270, 2.389, 45.800 False
98.413, 126.175, 2.439, 45.850 False
98.325, 126.083, 2.457, 45.900 False
98.237, 125.993, 2.477, 45.950 False
98.152, 125.902, 2.486, 46.000 False
98.065, 125.812, 2.501, 46.050 False
97.981, 125.720, 2.501, 46.100 False
97.896, 125.628, 2.510, 46.150 False
97.812, 125.535, 2.508, 46.200 False
97.728, 125.442, 2.516, 46.250 False
97.646, 125.347, 2.512, 46.300 False
97.567, 125.267, 2.377, 46.350 False
97.493, 125.176, 2.431, 46.400 False
97.413, 125.082, 2.494, 46.450 False
97.335, 124.985, 2.504, 46.500 False
97.256, 124.889, 2.505, 46.550 False
97.180, 124.790, 2.496, 46.600 False
97.103, 124.690, 2.487, 46.650 False
97.028, 124.594, 2.497, 46.700 False
96.953, 124.494, 2.520, 46.750 False
96.874, 124.396, 2.528, 46.800 False
96.793, 124.299, 2.525, 46.850 False
96.715, 124.201, 2.491, 46.900 False
96.636, 124.103, 2.502, 46.950 False
96.558, 124.004, 2.518, 47.000 False
96.479, 123.905, 2.527, 47.050 False
96.401, 123.805, 2.527, 47.100 False
96.323, 123.706, 2.529, 47.150 False
96.247, 123.605, 2.538, 47.200 False
96.174, 123.509, 2.579, 47.250 False
96.099, 123.410, 2.569, 47.300 False
96.023, 123.310, 2.543, 47.350 False
95.949, 123.209, 2.522, 47.400 False
95.874, 123.108, 2.522, 47.450 False
95.801, 123.005, 2.522, 47.500 False
95.728, 122.902, 2.526, 47.550 False
95.658, 122.796, 2.514, 47.600 False
95.590, 122.690, 2.519, 47.650 False
95.524, 122.582, 2.519, 47.700 False
95.457, 122.475, 2.527, 47.750 False
95.393, 122.366, 2.519, 47.800 False
95.327, 122.258, 2.528, 47.850 False
95.265, 122.148, 2.521, 47.900 False
95.201, 122.038, 2.529, 47.950 False
95.140, 121.927, 2.521, 48.000 False
95.078, 121.817, 2.529, 48.050 False
95.019, 121.705, 2.521, 48.100 False
94.960, 121.594, 2.527, 48.150 False
94.903, 121.481, 2.521, 48.200 False
94.846, 121.368, 2.500, 48.250 False
94.792, 121.256, 2.492, 48.300 False
94.736, 121.143, 2.518, 48.350 False
94.683, 121.029, 2.520, 48.400 False
94.629, 120.915, 2.519, 48.450 False
94.577, 120.800, 2.510, 48.500 False
94.525, 120.679, 2.513, 48.550 False
94.472, 120.560, 2.481, 48.600 False
94.419, 120.445, 2.496, 48.650 False
94.369, 120.332, 2.505, 48.700 False
94.321, 120.219, 2.530, 48.750 False
94.276, 120.103, 2.536, 48.800 False
94.229, 119.987, 2.537, 48.850 False
94.185, 119.870, 2.525, 48.900 False
94.141, 119.752, 2.526, 48.950 False
94.099, 119.634, 2.518, 49.000 False
94.056, 119.516, 2.525, 49.050 False
94.015, 119.398, 2.517, 49.100 False
93.973, 119.279, 2.523, 49.150 False
93.935, 119.160, 2.515, 49.200 False
93.895, 119.040, 2.520, 49.250 False
93.858, 118.920, 2.515, 49.300 False
93.820, 118.800, 2.520, 49.350 False
93.785, 118.679, 2.514, 49.400 False
93.748, 118.559, 2.519, 49.450 False
93.715, 118.438, 2.512, 49.500 False
93.680, 118.317, 2.519, 49.550 False
93.647, 118.196, 2.516, 49.600 False
93.612, 118.075, 2.520, 49.650 False
93.580, 117.953, 2.513, 49.700 False
93.546, 117.832, 2.517, 49.750 False
93.516, 117.710, 2.512, 49.800 False
93.484, 117.588, 2.517, 49.850 False
93.454, 117.466, 2.511, 49.900 False
93.425, 117.345, 2.440, 49.950 False
93.398, 117.225, 2.469, 50.000 False
93.370, 117.103, 2.507, 50.050 False
93.343, 116.980, 2.514, 50.100 False
93.315, 116.857, 2.514, 50.150 False
93.291, 116.735, 2.507, 50.200 False
93.259, 116.610, 2.487, 50.250 False
93.237, 116.483, 2.463, 50.300 False
93.213, 116.359, 2.488, 50.350 False
93.192, 116.234, 2.507, 50.400 False
93.169, 116.110, 2.519, 50.450 False
93.148, 115.985, 2.515, 50.500 False
93.126, 115.861, 2.517, 50.550 False
93.106, 115.737, 2.513, 50.600 False
93.085, 115.613, 2.515, 50.650 False
93.066, 115.489, 2.512, 50.700 False
93.046, 115.365, 2.515, 50.750 False
93.027, 115.241, 2.514, 50.800 False
93.006, 115.117, 2.515, 50.850 False
92.988, 114.992, 2.512, 50.900 False
92.969, 114.868, 2.513, 50.950 False
92.952, 114.744, 2.511, 51.000 False
92.934, 114.619, 2.512, 51.050 False
92.916, 114.495, 2.512, 51.100 False
92.898, 114.370, 2.513, 51.150 False
92.881, 114.246, 2.511, 51.200 False
92.863, 114.122, 2.512, 51.250 False
92.848, 113.997, 2.510, 51.300 False
92.831, 113.873, 2.511, 51.350 False
92.816, 113.748, 2.510, 51.400 False
92.800, 113.623, 2.510, 51.450 False
92.785, 113.499, 2.509, 51.500 False
92.770, 113.374, 2.509, 51.550 False
92.756, 113.249, 2.509, 51.600 False
92.742, 113.125, 2.509, 51.650 False
92.730, 113.000, 2.506, 51.700 False
92.718, 112.875, 2.507, 51.750 False
92.707, 112.750, 2.506, 51.800 False
92.695, 112.625, 2.508, 51.850 False
92.686, 112.500, 2.506, 51.900 False
92.675, 112.375, 2.507, 51.950 False
92.664, 112.250, 2.507, 52.000 False
92.652, 112.126, 2.508, 52.050 False
92.641, 112.001, 2.506, 52.100 False
92.631, 111.876, 2.506, 52.150 False
92.621, 111.751, 2.506, 52.200 False
92.612, 111.626, 2.506, 52.250 False
92.602, 111.501, 2.506, 52.300 False
92.591, 111.376, 2.506, 52.350 False
92.582, 111.251, 2.505, 52.400 False
92.571, 111.126, 2.505, 52.450 False
92.562, 111.002, 2.504, 52.500 False
92.552, 110.877, 2.505, 52.550 False
92.543, 110.752, 2.503, 52.600 False
92.533, 110.627, 2.504, 52.650 False
92.525, 110.502, 2.503, 52.700 False
92.516, 110.377, 2.504, 52.750 False
92.508, 110.252, 2.503, 52.800 False
92.500, 110.127, 2.503, 52.850 False
92.493, 110.002, 2.503, 52.900 False
92.484, 109.877, 2.504, 52.950 False
92.478, 109.753, 2.501, 53.000 False
92.473, 109.628, 2.502, 53.050 False
92.468, 109.502, 2.502, 53.100 False
92.460, 109.377, 2.504, 53.150 False
92.455, 109.252, 2.502, 53.200 False
92.448, 109.128, 2.503, 53.250 False
92.443, 109.003, 2.502, 53.300 False
92.436, 108.878, 2.503, 53.350 False
92.431, 108.753, 2.501, 53.400 False
92.427, 108.628, 2.502, 53.450 False
92.420, 108.503, 2.503, 53.500 False
92.414, 108.378, 2.503, 53.550 False
92.408, 108.253, 2.503, 53.600 False
92.403, 108.128, 2.502, 53.650 False
92.397, 108.003, 2.502, 53.700 False
92.391, 107.878, 2.503, 53.750 False
92.385, 107.753, 2.502, 53.800 False
92.379, 107.628, 2.502, 53.850 False
92.375, 107.503, 2.501, 53.900 False
92.369, 107.378, 2.502, 53.950 False
92.366, 107.253, 2.501, 54.000 False
92.361, 107.128, 2.502, 54.050 False
92.357, 107.003, 2.501, 54.100 False
92.353, 106.878, 2.502, 54.150 False
92.350, 106.753, 2.500, 54.200 False
92.346, 106.628, 2.501, 54.250 False
92.344, 106.503, 2.500, 54.300 False
92.341, 106.378, 2.501, 54.350 False
92.337, 106.253, 2.502, 54.400 False
92.335, 106.128, 2.501, 54.450 False
92.333, 106.003, 2.501, 54.500 False
92.329, 105.878, 2.502, 54.550 False
92.326, 105.752, 2.502, 54.600 False
92.322, 105.627, 2.502, 54.650 False
92.319, 105.502, 2.501, 54.700 False
92.315, 105.377, 2.501, 54.750 False
92.312, 105.252, 2.501, 54.800 False
92.309, 105.127, 2.501, 54.850 False
92.305, 105.002, 2.501, 54.900 False
92.302, 104.877, 2.501, 54.950 False
92.298, 104.752, 2.501, 55.000 False
92.295, 104.627, 2.501, 55.050 False
92.292, 104.502, 2.501, 55.100 False
92.289, 104.377, 2.501, 55.150 False
92.286, 104.252, 2.501, 55.200 False
92.283, 104.127, 2.501, 55.250 False
92.280, 104.002, 2.501, 55.300 False
92.277, 103.877, 2.501, 55.350 False
92.276, 103.752, 2.500, 55.400 False
92.274, 103.627, 2.501, 55.450 False
92.274, 103.502, 2.500, 55.500 False
92.272, 103.377, 2.501, 55.550 False
92.271, 103.252, 2.500, 55.600 False
92.269, 103.127, 2.501, 55.650 False
92.267, 103.002, 2.501, 55.700 False
92.265, 102.877, 2.501, 55.750 False
92.264, 102.752, 2.501, 55.800 False
92.262, 102.627, 2.501, 55.850 False
92.260, 102.502, 2.501, 55.900 False
92.258, 102.377, 2.501, 55.950 False
92.256, 102.252, 2.501, 56.000 False
92.254, 102.127, 2.501, 56.050 False
92.252, 102.002, 2.501, 56.100 False
92.251, 101.877, 2.501, 56.150 False
92.249, 101.752, 2.501, 56.200 False
92.247, 101.627, 2.501, 56.250 False
92.246, 101.502, 2.501, 56.300 False
92.244, 101.377, 2.501, 56.350 False
92.243, 101.252, 2.501, 56.400 False
92.241, 101.127, 2.501, 56.450 False
92.240, 101.002, 2.501, 56.500 False
92.238, 100.877, 2.501, 56.550 False
92.239, 100.752, 2.499, 56.600 False
92.238, 100.627, 2.500, 56.650 False
92.239, 100.502, 2.499, 56.700 False
92.239, 100.377, 2.500, 56.750 False
92.238, 100.252, 2.501, 56.800 False
92.238, 100.127, 2.501, 56.850 False
92.237, 100.002, 2.500, 56.900 False
92.236, 99.877, 2.500, 56.950 False
92.236, 99.752, 2.500, 57.000 False
92.235, 99.627, 2.500, 57.050 False
92.235, 99.502, 2.500, 57.100 False
92.234, 99.377, 2.500, 57.150 False
92.234, 99.251, 2.500, 57.200 False
92.233, 99.126, 2.500, 57.250 False
92.233, 99.001, 2.500, 57.300 False
92.232, 98.876, 2.500, 57.350 False
92.232, 98.751, 2.500, 57.400 False
92.232, 98.626, 2.500, 57.450 False
92.232, 98.501, 2.500, 57.500 False
92.231, 98.376, 2.500, 57.550 False
92.231, 98.251, 2.500, 57.600 False
92.233, 98.126, 2.499, 57.650 False
92.234, 98.001, 2.500, 57.700 False
92.234, 97.876, 2.500, 57.750 False
92.236, 97.751, 2.500, 57.800 False
92.236, 97.627, 2.500, 57.850 False
92.237, 97.501, 2.500, 57.900 False
92.237, 97.376, 2.500, 57.950 False
92.238, 97.251, 2.500, 58.000 False
92.238, 97.126, 2.500, 58.050 False
92.241, 97.001, 2.499, 58.100 False
92.241, 96.877, 2.500, 58.150 False
92.242, 96.751, 2.500, 58.200 False
92.243, 96.626, 2.500, 58.250 False
92.244, 96.501, 2.500, 58.300 False
92.245, 96.376, 2.500, 58.350 False
92.246, 96.251, 2.500, 58.400 False
92.246, 96.126, 2.500, 58.450 False
92.247, 96.001, 2.500, 58.500 False
92.248, 95.876, 2.500, 58.550 False
92.249, 95.751, 2.500, 58.600 False
92.250, 95.626, 2.500, 58.650 False
92.252, 95.501, 2.500, 58.700 False
92.253, 95.376, 2.500, 58.750 False
92.254, 95.251, 2.500, 58.800 False
92.255, 95.126, 2.500, 58.850 False
92.256, 95.001, 2.500, 58.900 False
92.257, 94.876, 2.500, 58.950 False
92.259, 94.751, 2.500, 59.000 False
92.260, 94.626, 2.500, 59.050 False
92.261, 94.501, 2.500, 59.100 False
92.262, 94.376, 2.500, 59.150 False
92.264, 94.251, 2.500, 59.200 False
92.265, 94.126, 2.500, 59.250 False
92.266, 94.001, 2.500, 59.300 False
92.268, 93.876, 2.500, 59.350 False
92.269, 93.751, 2.500, 59.400 False
92.271, 93.626, 2.500, 59.450 False
92.274, 93.501, 2.499, 59.500 False
92.275, 93.376, 2.500, 59.550 False
92.277, 93.251, 2.500, 59.600 False
92.279, 93.126, 2.500, 59.650 False
92.280, 93.001, 2.500, 59.700 False
92.282, 92.876, 2.500, 59.750 False
92.283, 92.751, 2.500, 59.800 False
92.285, 92.626, 2.500, 59.850 False
92.287, 92.501, 2.500, 59.900 False
92.288, 92.376, 2.500, 59.950 False
92.290, 92.251, 2.500, 60.000 False
92.291, 92.126, 2.500, 60.050 False
92.293, 92.001, 2.500, 60.100 False
92.295, 91.876, 2.500, 60.150 False
92.296, 91.751, 2.500, 60.200 False
92.298, 91.626, 2.500, 60.250 False
92.299, 91.501, 2.500, 60.300 False
92.301, 91.376, 2.500, 60.350 False
92.302, 91.251, 2.500, 60.400 False
92.304, 91.126, 2.500, 60.450 False
92.305, 91.001, 2.500, 60.500 False
92.306, 90.876, 2.500, 60.550 False
92.308, 90.751, 2.500, 60.600 False
92.309, 90.626, 2.500, 60.650 False
92.311, 90.501, 2.500, 60.700 False
92.312, 90.376, 2.500, 60.750 False
92.313, 90.251, 2.500, 60.800 False
92.314, 90.126, 2.500, 60.850 False
92.316, 90.001, 2.500, 60.900 False
92.317, 89.876, 2.500, 60.950 False
92.318, 89.751, 2.500, 61.000 False
92.319, 89.626, 2.500, 61.050 False
92.320, 89.501, 2.500, 61.100 False
92.321, 89.376, 2.500, 61.150 False
92.322, 89.251, 2.500, 61.200 False
92.322, 89.126, 2.500, 61.250 False
92.323, 89.001, 2.500, 61.300 False
92.324, 88.876, 2.500, 61.350 False
92.323, 88.751, 2.499, 61.400 False
92.323, 88.626, 2.500, 61.450 False
